Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure
303.2577031032198,310.8861286759845,1330,50.204142234546545,124,0
303.10800656560485,312.5636287667423,1748,36.512976245050695,36,0
299.8137537372394,307.2689480214033,1428,29.46785795534913,131,0
300.9877814126375,311.6018872267288,1504,41.71064106415792,180,0
294.07407709733843,303.1491612212696,1512,36.46015497338824,202,0
289.0677901062472,299.4378622009778,1665,41.21923450106644,70,0
300.75040565172515,311.06070190817803,1357,39.55232503688078,208,0
301.6199512813607,312.3935503902098,1675,42.7493812004818,99,0
306.04632284212687,317.04528789670485,1308,39.501885963695344,208,0
307.8566790804118,317.16887789885334,1674,38.867238683158284,281,0
307.84999242499475,318.2179309582624,1242,45.73960213933239,86,0
295.00988203353063,305.48189829037096,1484,28.909289140745415,52,0
298.23867482525117,303.38089420706444,1743,33.37256140879414,290,0
302.4016714794069,313.6947229711259,1604,35.874525385452024,141,0
312.6595233887109,322.9594077811514,1563,31.535780457959333,69,0
307.4004960185696,318.5285937490567,1342,37.603065862050684,88,0
305.5969858099919,313.0232986190974,1389,37.10960083878398,140,0
298.06106022225356,307.42951387192875,1701,44.87350085894341,104,0
295.58400184422436,303.4009429310932,1570,39.558640002307946,271,0
303.9445394169162,315.43374216934194,1633,38.934943527494305,111,0
294.4966936788282,301.6864605946912,1511,38.10080736638551,141,0
298.8078182450985,306.95050868125384,1457,34.74002073290151,77,0
299.42611025499036,310.4947385115343,1614,44.453969473378876,211,0
307.96456044561404,316.70581138105956,1538,46.05038486508668,229,0
298.2265134852016,306.3697321716235,1474,33.93916999668171,169,0
287.8037518071369,299.61719066621725,1287,48.10027926753317,243,0
302.52222323831234,314.4176467514961,1643,36.645087092683276,82,0
296.50489073448034,307.94903311956233,1566,36.237416904037936,161,0
300.2131551221887,311.9105744700693,1409,42.36396835850205,218,0
299.5664764957894,309.1033179379133,1676,42.81022070017218,269,0
298.63148002091117,308.2222940716379,1536,39.64367937410847,98,0
303.9517029089235,312.6555403518563,1539,38.26857628340896,40,0
292.33567560823644,302.6711339436684,1632,45.86176441481551,234,0
297.4149288752282,306.3591322205765,1600,36.88350363571487,151,0
303.4201895655869,312.55405715373297,1544,39.656154680018034,16,0
296.92957612327814,308.12937699124393,1471,48.46893735005268,248,0
291.95596645365015,304.3250449446789,1797,33.314583665197375,149,0
303.34277671628365,314.13929722482385,1389,37.706752364630574,186,0
305.6154731522077,319.20410488269283,1611,45.12567630912767,107,0
299.775023961785,308.3639928177195,1487,42.64000020762507,295,0
290.19577200765235,296.51982272923385,1568,44.47008794952817,129,0
303.5298487334941,314.9591045126732,1685,33.385578438643286,178,0
291.7005605929016,300.1568934876081,1453,41.60557509255455,160,0
301.5439963842408,310.9966119006901,1590,38.57396654505561,288,0
295.5626808762892,302.02308785604697,1539,51.362084848341894,183,0
294.2008035711652,302.40238307647354,1403,44.046889030425106,29,0
297.79044991460154,304.78599508144305,1688,39.888406941649784,257,0
299.0835122178637,308.2149056910231,1606,41.42949248293314,12,0
296.77895874806774,305.98985576030185,1434,40.27143877132094,157,0
302.9435163910758,313.1234372141722,1665,43.49507503902793,106,0
297.76965310770584,310.24909903641617,1375,35.718497128863234,144,0
304.9009543583591,316.25476688815473,1495,46.826086699169906,252,0
301.4058658282174,308.1615265557964,1435,33.37636354774765,32,0
296.51221396701845,307.72824483824417,1612,41.02521912770472,15,0
295.67030058083856,305.89380997572147,1428,35.878600998172,270,0
291.7625185047628,301.5668656406906,1613,40.2141372957197,75,0
301.4536658893341,311.40826682945965,1589,44.94009371985282,132,0
298.2270622637432,308.63616711991574,1443,31.438272895454304,295,0
288.13902235968243,296.7552487776553,1774,39.15260843804511,217,0
297.321425636153,306.9567239211037,1388,32.801215027197685,192,0
295.49482985372526,307.86270810150893,1288,38.60308756549491,2,0
307.8783879608533,316.4705763920022,1628,32.78803410597789,117,0
291.48610694053343,299.4263309881832,1200,40.80892859295427,155,0
292.79324600132975,302.669831305582,1723,37.86915050016969,23,0
305.5498482155285,313.2887153020158,1515,43.735612688932356,194,0
306.78381578731984,313.33824954441116,1285,46.142790555029976,226,0
296.2750853063718,305.58615095222217,1357,40.053240542225,110,0
296.8395708859554,309.73681465508326,1254,44.4682749271148,277,0
303.0811769827666,313.00396879101277,1557,46.91229321731662,280,0
288.36450101527345,298.72165520416985,1300,35.389484688649326,222,0
290.69403157747223,296.43373486116997,1575,47.17492782814999,94,0
298.5963329957464,309.4725839806283,1454,39.81530438524657,34,0
307.7494528306456,317.9361845532652,1428,35.10811661059059,209,0
297.8213495591663,306.49151990308764,1576,41.492311939286864,159,0
300.5046839586758,310.86478490148056,1593,39.63952433609835,215,0
305.66894636282007,316.009189597136,1671,32.96494097063529,120,0
310.53442366639075,318.4154478096749,1404,34.49475250846183,45,0
297.11575763425844,307.77946508781827,1495,48.18657165299972,271,0
299.9158163813329,312.3100872263872,1404,41.39287428236881,288,0
309.1102761067142,318.65439315576714,1524,47.40897123575722,228,0
292.38900362404286,300.6538152191686,1383,37.91713429122476,7,0
305.1379053527691,314.78274521316564,1436,35.991854947957115,240,0
294.9084223381937,306.61764872832254,1437,31.583427084276337,298,0
300.5123618355158,308.0597241569212,1544,44.839884556688425,124,0
298.78690476299863,309.944021280567,1500,42.05316140739792,150,0
295.20994199649385,303.85391307945287,1575,37.96227389132643,7,0
295.0844903617086,305.5686165244681,1483,36.03670220241966,180,0
301.38207182126877,310.25340927117765,1413,45.63434797017305,227,0
304.9776966408134,313.8436627306503,1528,39.11359434661759,60,0
299.35131898405746,312.39750881652753,1362,39.16734892262219,189,0
300.3505657936661,307.5323926125991,1585,36.99614652253814,78,0
302.8558703314552,313.8266026865463,1457,37.96270253627181,42,0
295.1419061349352,308.60455495677775,1530,42.75061417225282,6,0
303.6984625420646,315.06950639501025,1533,32.91779885190283,227,0
304.0967154852987,311.43452144722033,1740,40.40368624834504,63,0
313.01813149375204,320.45497047592124,1557,44.77792529420253,44,0
298.1194790472021,306.61622829390933,1510,39.57620638717673,288,0
297.70959099165935,308.0254068146991,1396,45.27113130317103,221,0
303.8448293578687,314.2967147460468,1620,46.70299572813501,77,0
304.09552084456067,311.5521277359613,1459,44.51791172598638,214,0
297.32456423311646,305.57904931622255,1271,37.31372115411221,149,0
297.98418661534976,306.3612216413897,1470,39.82280821011191,2,0
302.7056541910902,312.34416057486044,1528,41.72885092787661,81,0
295.86207879632667,309.83146971090883,1377,37.651251317676234,232,0
297.9473300599249,306.080955928678,1482,37.48446961020218,215,0
300.4479638368422,308.4940481705706,1489,37.18343325417139,122,0
304.9796934241113,312.7134128338236,1491,52.71780300523425,295,0
296.9770069191023,308.24809606158675,1685,38.64454640409868,151,0
290.78807768984666,300.70539449713647,1303,45.34337804397562,3,0
290.4170126624089,298.624559566069,1805,35.65298859108181,289,0
293.70293466646933,302.97734349891266,1495,48.50887518724772,6,0
293.4341614090003,301.8511408070849,1587,38.10716267302315,275,0
299.22694620690044,309.81872876927895,1519,40.26488453601211,22,0
294.05559923201196,309.42435244560465,1241,30.836386141737012,114,0
296.48622520089395,307.58795401227843,1341,45.583004898565804,16,0
296.12957057508976,305.94359354487506,1421,46.66609913967385,212,0
297.79746069576004,306.4675097207841,1649,34.06364201356224,92,0
306.6125216576156,313.9257214938459,1292,45.87402111039509,153,0
303.3097379471526,314.7771174099587,1371,33.313561952813565,56,0
300.08064707638005,311.43935543311267,1524,43.16033589753612,246,0
297.6948685970958,306.7626666037142,1570,38.560151125278566,138,0
297.8338367168849,310.26050468277015,1566,46.6812693819074,95,0
301.6387323497597,311.6809462275299,1352,41.245957338742286,6,0
302.92084536676145,314.47036683755175,1260,44.657341192047326,141,0
295.461912469497,306.05430647356303,1580,46.188783347471905,217,0
300.18240377807115,309.8281320183159,1714,38.54484241330621,33,0
289.84190215668485,297.9321329340699,1448,39.855483675778366,152,0
301.05856892085296,310.7674957361276,1328,34.44409124407184,278,0
303.8107462097934,315.4948475475831,1435,38.499878379081416,260,0
298.59965686559565,307.5833866417968,1559,49.63536478477426,270,0
309.0826349807005,319.96211777190683,1465,43.778912399459,269,0
295.5938077628197,303.42833599877173,1711,34.77700229845981,82,0
301.0872020765163,312.647318748777,1638,48.15721318459533,47,0
299.8208762666702,310.4467589396501,1527,41.94501589236296,174,0
299.49851166278296,307.09429014510994,1206,44.15212240454582,214,0
299.42838915997623,308.980360112933,1396,42.452644076147116,113,0
300.53552515004736,312.3984069686841,1417,42.098792153740995,69,0
304.2397937173185,311.721728636012,1388,30.0114307875995,46,0
306.8886811813737,314.74678070412386,1528,45.53479690414116,152,0
299.9887487774792,309.8497548679062,1531,28.72832274893515,13,0
304.07658036085815,318.34324182172253,1248,45.07994110342516,205,0
296.49116526866607,305.1460091005871,1620,40.497832963542024,246,0
303.8297772636312,314.82032526280216,1502,44.177321383454284,248,0
296.19004238086507,306.7103131960678,1553,40.79200437378372,86,0
305.45329968044064,314.27425987990955,1611,45.218759650044575,29,0
311.0532043869662,321.37547109053594,1384,40.08074026347943,154,0
299.38958056014303,308.49391123595314,1688,41.4046333988482,222,0
289.03728254596297,298.32167296572993,1478,42.02380048586479,270,0
297.25963533377586,303.9370915282296,1726,49.39321139619085,36,0
306.1593756714465,316.11050320171387,1365,43.00137538335116,5,0
302.76538393512624,314.56357094837136,1715,33.41573578571147,42,0
301.24456799337514,311.3594195429345,1364,37.180101136928734,164,0
305.0433417797742,317.22435730141905,1882,42.990020058215386,49,0
302.4222671962421,313.58292208813214,1357,46.29872971800375,286,0
306.0886259372557,315.96954332459524,1658,36.38911951853889,103,0
304.59711838323494,313.3412672772213,1445,51.1993880816502,242,0
307.6085022636848,316.63597483296195,1607,40.87801902449176,97,0
301.7939804195313,308.8529594716571,1493,42.102837012882816,65,0
304.5262970074698,313.9921392272731,1336,33.729632529699295,25,0
298.4643646345711,308.7563621516994,1200,45.577382909014744,60,0
296.992695942205,310.42353813780346,1876,37.771079127911385,225,0
308.53383820209484,319.5904788486526,1510,36.270585843126376,228,0
301.0810233816134,309.35131542133746,1200,38.414035403933276,200,0
304.0244028293119,311.1456662782743,1545,46.91388755822636,23,0
300.6187000720569,310.20559589764775,1603,42.328713618497616,96,0
297.06742174540017,308.69095063905564,1392,35.55457381812956,179,0
300.054914462912,309.61368178952324,1393,37.34810514226485,281,0
307.17997008883856,318.2639384388498,1497,47.047832874910654,70,0
302.7762003713971,312.41394947289274,1680,38.81809492393926,55,0
291.4426342013477,302.8766350707789,1514,42.80206279553653,251,0
298.9237777171192,305.7292616717079,1719,44.02574517832753,140,0
308.9114689635236,322.1198332038158,1669,22.906061696940284,113,0
298.9310156907502,306.7060487943028,1465,46.32195474041553,115,0
290.9976065413291,302.58507120078866,1264,35.738242562291354,124,0
309.46524442711274,318.92087643777484,1465,38.19705925011103,145,0
303.41196254906396,313.18030674833017,1578,47.696596559742865,238,0
299.649935705936,309.1677318939957,1508,47.23462348125766,206,0
298.14291131958964,308.6541204896926,1595,42.46389951770773,26,0
305.41175964895865,316.32680873552044,1629,43.642194740573906,39,0
297.290082998869,309.4068060225152,1579,44.88980861388336,180,0
305.74128212257995,318.5571798877747,1458,47.15053972228236,251,0
302.7109764286213,313.37461952217467,1577,47.787093035638854,288,0
301.22340962743675,314.6507581057734,1835,40.53851115810065,268,0
300.727574026678,310.91351911232294,1276,36.31332470958129,195,0
299.1251598164291,311.280040540935,1573,38.724236427981815,71,0
305.22820060104635,316.08563994685863,1774,40.636000328732536,24,0
295.6732858394908,304.57487657664007,1323,39.73466314209627,220,0
291.89037436584897,302.25284267460864,1650,34.93889037227479,272,0
303.07220061446236,314.0785443694806,1670,42.18397087025562,121,0
303.15619164033575,313.09179537753056,1278,32.16106163618522,38,0
302.40120576255885,313.226918798554,1606,40.42693737758104,219,0
302.0386418480902,313.769367766744,1459,40.747500862500466,110,0
298.39729810831227,308.35055182432046,1490,40.57620367601475,191,0
303.9374135219276,308.04963818456264,1451,44.256073996880794,54,0
299.7722093662273,313.128749669214,1696,43.59303029889571,106,0
297.5644321959241,306.9692493354834,1483,51.113391697444534,216,0
298.440543438723,306.79398299705844,1430,37.41144108089526,257,0
310.1031984938792,317.8549779025735,1433,41.39666582225627,79,0
291.32511958977284,300.65222778510554,1448,41.07618386451297,239,0
302.49894052147897,311.373444858845,1338,40.84093182345412,78,0
291.6044478618814,300.130428934112,1429,33.67572882722717,220,0
299.4588333083851,308.094580768696,1517,34.082620453472636,124,0
297.83186257422904,308.89134822234865,1560,40.032332349873236,210,0
289.5748585166006,303.6355853986068,1680,32.120530409439,85,0
301.9451879521688,313.5863311481986,1536,38.32897322479668,24,0
298.09980968903903,310.34500605854817,1428,36.76230199753524,235,0
289.5039682871938,298.7491482243003,1348,38.5101128017069,2,0
304.19784045387127,314.4071711849724,1544,45.66163477800172,158,0
307.17503088994465,318.0279956984052,1482,34.60832193462104,17,0
307.4506217114829,316.1315059241973,1487,44.348995752799574,166,0
301.79478220325734,310.9433220621591,1539,37.14356154620597,32,0
300.2302906928856,311.93939460955175,1577,37.76623635639537,48,0
306.640783104479,318.8213686146792,1540,42.32772827994347,295,0
308.4119179267005,318.546738465731,1474,38.62925749938713,274,0
305.66784351437815,313.2775291528207,1379,35.537661160094586,133,0
295.292311988851,304.7011280224157,1408,38.1486134780805,104,0
301.0067242660746,308.1240619970629,1627,31.116831641133118,208,0
302.19758072145714,312.3479855411266,1436,41.90592259900164,113,0
290.9519151554139,301.4627213779567,1298,24.490749848134424,45,0
302.34680329810385,311.80538245602827,1673,44.440097915017255,72,0
311.36495912989693,321.84838157466334,1358,43.076309755526324,185,0
303.19968082900397,314.03348330717165,1505,48.00717397081024,288,0
307.36706540720877,317.88078949302303,1573,50.910385568610856,195,0
300.91457365064355,308.5115130660497,1500,44.678854798296,182,0
299.63390838008087,309.12737972905546,1200,36.862974833140754,235,0
301.90635695040487,312.7260429069374,1558,50.863111926977105,18,0
295.92086676007784,309.0782903026898,1698,34.03033370077776,186,0
295.18112406382807,304.6372725633507,1617,30.48648183578976,57,0
306.3315227858468,317.433203186743,1200,49.262319709210885,126,0
306.8617117143326,318.61801553818026,1819,43.00779091637019,144,0
295.04446842206323,304.6512130253181,1301,30.620912216934286,218,0
304.8399940227693,317.136809517744,1338,33.223203990275124,56,0
299.5652001219699,311.96954778483166,1617,42.75642515550433,286,0
301.69904287245214,314.4598123405745,1567,35.650175807346635,181,0
302.3010931971753,313.21795753514635,1512,36.36925552048913,104,0
